"WineID";"Color";"Type";"Varietal";"Producer";"Description";"Country";"Region";"SubRegion";"subappellation";"Name";"created_at"
1737;"Red";"Table";"Bordeaux Blend";"Cissac";"";"France";"Bordeaux";"Haut Medoc";"";"Cissac";"2021-08-04 14:52:46"
17372;"Red";"Table";"Syrah";"Kay Brothers";"Hillside Shiraz";"Australia";"South Australia";"McLaren Vale";"";"Kay Brothers Hillside Shiraz";"2021-08-04 14:52:46"
17372;"Red";"Table";"Syrah";"Kay Brothers";"Hillside Shiraz";"Australia";"South Australia";"McLaren Vale";"";"Kay Brothers Hillside Shiraz";"2021-08-04 14:52:46"
17373;"Red";"Table";"Syrah";"Kay Brothers";"Shiraz Block 6";"Australia";"South Australia";"McLaren Vale";"";"Kay Brothers Shiraz Block 6";"2021-08-04 14:52:46"
17379;"Red";"Table";"Syrah";"Lafond";"Syrah Lafond Vineyard";"USA";"California";"Central Coast";"Santa Ynez Valley";"Lafond Syrah Lafond Vineyard";"2021-08-04 14:52:46"
17383;"Red";"Table";"Syrah";"Lane Tanner";"Syrah French Camp Vineyard";"USA";"California";"Central Coast";"";"Lane Tanner Syrah French Camp Vineyard";"2021-08-04 14:52:46"
17384;"Red";"Table";"Proprietary Blend";"Lewis Cellars";"Alec's Blend";"USA";"California";"North Coast";"";"Lewis Cellars Alec's Blend";"2021-08-04 14:52:46"
17385;"Red";"Table";"Proprietary Blend";"Linne Calodo";"Bone Rock James Berry Vineyard";"USA";"California";"Central Coast";"Paso Robles";"Linne Calodo Bone Rock James Berry Vineyard";"2021-08-04 14:52:46"
17386;"Red";"Table";"Proprietary Blend";"Linne Calodo";"Cherry Red";"USA";"California";"Central Coast";"Paso Robles";"Linne Calodo Cherry Red";"2021-08-04 14:52:46"
17387;"Red";"Table";"Proprietary Blend";"Linne Calodo";"James Berry Vineyard";"USA";"California";"Central Coast";"Paso Robles";"Linne Calodo James Berry Vineyard";"2021-08-04 14:52:46"
17389;"Red";"Table";"";"Livingston";"Gemstone Vineyard";"USA";"California";"North Coast";"";"Livingston Gemstone Vineyard";"2021-08-04 14:52:46"
1739;"Red";"Table";"Barbera";"Cigliuti";"Barbera d'Alba Serraboella";"Italy";"Piedmont";"Barbera d'Alba";"";"Cigliuti Barbera d'Alba Serraboella";"2021-08-04 14:52:46"
17392;"Red";"Table";"Syrah";"MacRostie";"Syrah Wildcat Mountain Vineyard";"USA";"California";"North Coast";"Sonoma Coast";"MacRostie Syrah Wildcat Mountain Vineyard";"2021-08-04 14:52:46"
174;"Red";"Table";"Bordeaux Blend";"Le Tertre Roteboeuf";"";"France";"Bordeaux";"Saint Emilion";"";"Le Tertre Roteboeuf";"2021-08-04 14:52:46"
1740;"White";"Table";"Riesling";"J J Christoffel";"Erdener Treppchen Riesling Spatlese";"Germany";"Mosel Saar Ruwer";"Middle Mosel";"Treppchen";"J J Christoffel Erdener Treppchen Riesling Spatlese";"2021-08-04 14:52:46"
17404;"White";"Table";"Muscat of Alexandria";"Domaine du Mas Blanc (Dr Parce)";"Banyuls Blanc";"France";"Languedoc Roussillon";"Vins Doux Naturels";"";"Domaine du Mas Blanc (Dr Parce) Banyuls Blanc";"2021-08-04 14:52:46"
17408;"Red";"Table";"Syrah";"Melville";"Sta. Rita Hills Syrah";"USA";"California";"Central Coast";"Santa Rita Hills";"Melville Sta. Rita Hills Syrah Estate";"2021-08-04 14:52:46"
1741;"White";"Table";"Riesling";"J J Christoffel";"Erdener Treppchen Riesling Kabinett";"Germany";"Mosel Saar Ruwer";"Middle Mosel";"Treppchen";"J J Christoffel Erdener Treppchen Riesling Kabinett";"2021-08-04 14:52:46"
17412;"Red";"Table";"Syrah";"Morgan";"Syrah Tierra Mar";"USA";"California";"Central Coast";"";"Morgan Syrah Tierra Mar";"2021-08-04 14:52:46"
17413;"Red";"Table";"Bordeaux Blend";"Moutte Blanc";"Moisin";"France";"Bordeaux";"Bordeaux Superieur";"";"Moutte Blanc Moisin";"2021-08-04 14:52:46"
17419;"Red";"Table";"Proprietary Blend";"Chateau de la Negly";"Coteaux du Languedoc L'Ancely";"France";"Languedoc Roussillon";"Coteaux du Languedoc";"";"Chateau de la Negly Coteaux du Languedoc L'Ancely";"2021-08-04 14:52:46"
17423;"Red";"Table";"Syrah";"Ojai";"Syrah Roll Ranch EH";"USA";"California";"Central Coast";"";"Ojai Syrah Roll Ranch EH";"2021-08-04 14:52:46"
17424;"Red";"Table";"Syrah";"Ojai";"Syrah Melville Vineyard";"USA";"California";"Central Coast";"Santa Rita Hills";"Ojai Syrah Melville Vineyard";"2021-08-04 14:52:46"
17425;"Red";"Table";"Syrah";"Ojai";"Syrah White Hawk Vineyard";"USA";"California";"Central Coast";"Santa Ynez Valley";"Ojai Syrah White Hawk Vineyard";"2021-08-04 14:52:46"
17426;"Red";"Table";"Bordeaux Blend";"Chateau Palmer";"Alter Ego";"France";"Bordeaux";"Margaux";"";"Palmer Alter Ego";"2021-08-04 14:52:46"
17430;"Red";"Table";"Proprietary Blend";"Penfolds";"Bin 60A";"Australia";"South Australia";"";"";"Penfolds Bin 60A";"2021-08-04 14:52:46"
17434;"Red";"Table";"Syrah";"Joseph Phelps";"Syrah";"USA";"California";"North Coast";"";"Joseph Phelps Syrah";"2021-08-04 14:52:46"
17439;"Rose";"Table";"Proprietary Blend";"Chateau Puech-Haut";"Coteaux du Languedoc Prestige";"France";"Languedoc Roussillon";"Coteaux du Languedoc";"";"Chateau Puech-Haut Coteaux du Languedoc Prestige";"2021-08-04 14:52:46"
17440;"White";"Table";"Roussanne";"Qupe";"Roussanne Bien Nacido Vineyard";"USA";"California";"Central Coast";"";"Qupe Roussanne Bien Nacido Vineyard";"2021-08-04 14:52:46"
17443;"Red";"Table";"Syrah";"Renard";"Syrah Timbervine Ranch";"USA";"California";"North Coast";"";"Renard Syrah Timbervine Ranch";"2021-08-04 14:52:46"
17445;"Red";"Table";"Carignan";"Ridge";"Carignan Buchignani (ATP)";"USA";"California";"North Coast";"";"Ridge Carignan Buchignani (ATP)";"2021-08-04 14:52:46"
17452;"Red";"Table";"Petite Sirah";"Rosenblum Cellars";"Petite Sirah Pickett Road Vineyard";"USA";"California";"North Coast";"";"Rosenblum Cellars Petite Sirah Pickett Road Vineyard";"2021-08-04 14:52:46"
17453;"Red";"Table";"Petite Sirah";"Rosenblum Cellars";"Petite Sirah Rockpile Road Vineyard";"USA";"California";"North Coast";"Dry Creek Valley";"Rosenblum Cellars Petite Sirah Rockpile Road Vineyard";"2021-08-04 14:52:46"
17456;"Red";"Table";"Syrah";"Rosenblum Cellars";"Syrah Abba Vineyard";"USA";"California";"Central Valley";"";"Rosenblum Cellars Syrah Abba Vineyard";"2021-08-04 14:52:46"
17457;"Red";"Table";"Syrah";"Rosenblum Cellars";"Syrah England Shaw Vineyard";"USA";"California";"North Coast";"";"Rosenblum Cellars Syrah England Shaw Vineyard";"2021-08-04 14:52:46"
17462;"Red";"Table";"Proprietary Blend";"Sine Qua Non";"Icarus (Grenache / Syrah / Viognier)";"USA";"California";"Central Coast";"";"Sine Qua Non Icarus (Grenache / Syrah / Viognier)";"2021-08-04 14:52:46"
17463;"White";"Table";"Proprietary Blend";"Sine Qua Non";"Tarantella";"USA";"California";"";"";"Sine Qua Non Tarantella";"2021-08-04 14:52:46"
17466;"White";"Dessert";"Semillon";"Sine Qua Non";"Mr K Semillon Vin de Paille";"USA";"California";"";"";"Sine Qua Non Mr K Semillon Vin de Paille";"2021-08-04 14:52:46"
17467;"Red";"Table";"Syrah";"Sine Qua Non";"Just For The Love Of It (Syrah)";"USA";"California";"Central Coast";"";"Sine Qua Non Just For The Love Of It (Syrah)";"2021-08-04 14:52:46"
17468;"Red";"Table";"Syrah";"Sine Qua Non";"The Marauder";"USA";"California";"Central Coast";"";"Sine Qua Non The Marauder";"2021-08-04 14:52:46"
17469;"White";"Dessert";"Viognier";"Sine Qua Non";"Mr K Viognier Eiswein";"USA";"California";"";"";"Sine Qua Non Mr K Viognier Eiswein";"2021-08-04 14:52:46"
17470;"White";"Dessert";"Viognier";"Sine Qua Non";"Mr K Viognier TBA";"USA";"California";"Central Coast";"";"Sine Qua Non Mr K Viognier TBA";"2021-08-04 14:52:46"
17473;"Red";"Table";"Syrah";"Spring Mountain Vineyard";"Syrah Estate";"USA";"California";"North Coast";"Spring Mountain District";"Spring Mountain Vineyard Syrah Estate";"2021-08-04 14:52:46"
1748;"Red";"Table";"Nebbiolo";"Michele Chiarlo";"Barolo";"Italy";"Piedmont";"Barolo";"";"Michele Chiarlo Barolo";"2021-08-04 14:52:46"
1749;"Red";"Table";"Barbera";"Michele Chiarlo";"Barbera d'Asti";"Italy";"Piedmont";"Barbera d'Asti";"";"Chiarlo, Michele Barbera d'Asti";"2021-08-04 14:52:46"
17490;"Red";"Table";"Syrah";"Terre Rouge, Domaine de la";"Syrah Ascent";"USA";"California";"Sierra Foothills";"";"Terre Rouge, Domaine de la Syrah Ascent";"2021-08-04 14:52:46"
17494;"Red";"Table";"Bordeaux Blend";"Tirepe la Cote";"";"France";"Bordeaux";"";"";"Tirepe la Cote";"2021-08-04 14:52:46"
1750;"Red";"Table";"Pinot Noir";"Domaine de Chezeaux";"Griottes Chambertin";"France";"Burgundy";"Cote de Nuits";"Griotte Chambertin";"Domaine de Chezeaux Griottes Chambertin";"2021-08-04 14:52:46"
17500;"Red";"Table";"Petite Sirah";"Turnbull Wine Cellars";"Petite Sirah";"USA";"California";"North Coast";"Oakville";"Turnbull Wine Cellars Petite Sirah";"2021-08-04 14:52:46"
17502;"White";"Table";"Viognier";"Turnbull Wine Cellars";"Viognier";"USA";"California";"North Coast";"Oakville";"Turnbull Wine Cellars Viognier";"2021-08-04 14:52:46"
17503;"Red";"Table";"Syrah";"Unti Vineyards";"Syrah Estate";"USA";"California";"North Coast";"Dry Creek Valley";"Unti Vineyards Syrah Estate";"2021-08-04 14:52:46"
17507;"White";"Table";"Viognier";"Zaca Mesa";"Viognier";"USA";"California";"Central Coast";"Santa Ynez Valley";"Zaca Mesa Viognier";"2021-08-04 14:52:46"
17511;"Red";"Table";"Pinot Noir";"Domaine D'Auvenay";"Mazis Chambertin";"France";"Burgundy";"Cote de Nuits";"Mazis Chambertin";"Domaine D'Auvenay Mazis Chambertin";"2021-08-04 14:52:46"
17520;"Red";"Table";"Syrah";"Chateau de la Negly";"Coteaux du Languedoc la Porte du Ciel";"France";"Languedoc Roussillon";"Coteaux du Languedoc";"";"Chateau de la Negly Coteaux du Languedoc la Porte du Ciel";"2021-08-04 14:52:46"
17525;"Red";"Table";"Zinfandel";"Rosenblum Cellars";"Zinfandel Continente Vineyard";"USA";"California";"Central Coast";"";"Rosenblum Cellars Zinfandel Continente Vineyard";"2021-08-04 14:52:46"
17529;"Red";"Table";"Proprietary Blend";"Delille Cellars";"Chaleur Estate Red";"USA";"Washington";"Columbia Valley";"";"Delille Cellars Chaleur Estate Red";"2021-08-04 14:52:46"
17532;"Red";"Sparkling";"Syrah";"Majella";"Sparkling Shiraz";"Australia";"South Australia";"Coonawarra";"";"Majella Sparkling Shiraz";"2021-08-04 14:52:46"
17533;"Red";"Table";"Bordeaux Blend";"Chateau d'Aiguilhe Querre";"";"France";"Bordeaux";"Cotes de Castillon";"";"Chateau d'Aiguilhe Querre";"2021-08-04 14:52:46"
17544;"Red";"Table";"Bordeaux Blend";"Bellevue Mondotte";"";"France";"Bordeaux";"Saint Emilion";"";"Bellevue Mondotte";"2021-08-04 14:52:46"
17546;"Red";"Table";"Bordeaux Blend";"La Bienfaisance";"";"France";"Bordeaux";"Saint Emilion";"";"La Bienfaisance";"2021-08-04 14:52:46"
17549;"Red";"Table";"Syrah";"Domaine de Bonserine";"Cote Rotie la Sarcasine";"France";"Rhone";"Northern Rhone";"";"Domaine de Bonserine Cote Rotie la Sarcasine";"2021-08-04 14:52:46"
1755;"Red";"Table";"Pinot Noir";"Robert Chevillon";"Nuits St Georges les Vaucrains";"France";"Burgundy";"Nuits St Georges";"";"Robert Chevillon Nuits St Georges les Vaucrains";"2021-08-04 14:52:46"
17552;"Red";"Table";"Bordeaux Blend";"Bouscat";"";"France";"Bordeaux";"Bordeaux Superieur";"";"Bouscat";"2021-08-04 14:52:46"
17556;"White";"Table";"Chardonnay";"Carmen";"Chardonnay";"Chile";"Valle Central";"";"";"Carmen Chardonnay";"2021-08-04 14:52:46"
1756;"Red";"Table";"Pinot Noir";"Robert Chevillon";"Nuits St Georges les St Georges";"France";"Burgundy";"Nuits St Georges";"";"Robert Chevillon Nuits St Georges les St Georges";"2021-08-04 14:52:46"
17563;"Red";"Table";"Bonarda";"Bodegas Catena Zapata";"Alamos Bonarda";"Argentina";"Mendoza";"";"";"Bodegas Catena Zapata Alamos Bonarda";"2021-08-04 14:52:46"
17566;"White";"Table";"Chardonnay";"Bodegas Catena Zapata";"Alamos Chardonnay";"Argentina";"Mendoza";"";"";"Bodegas Catena Zapata Alamos Chardonnay";"2021-08-04 14:52:46"
17567;"White";"Table";"Chardonnay";"Bodegas Catena Zapata";"Catena Alta Chardonnay";"Argentina";"Mendoza";"";"";"Bodegas Catena Zapata Catena Alta Chardonnay Adrianna Vineyard";"2021-08-04 14:52:46"
1757;"Red";"Table";"Pinot Noir";"Robert Chevillon";"Nuits St Georges les Roncieres";"France";"Burgundy";"Nuits St Georges";"";"Robert Chevillon Nuits St Georges les Roncieres";"2021-08-04 14:52:46"
17572;"Red";"Table";"Bordeaux Blend";"Clos les Lunelles";"";"France";"Bordeaux";"Cotes de Castillon";"";"Clos les Lunelles";"2021-08-04 14:52:46"
17576;"Red";"Table";"Malbec";"Vina Cobos";"Cobos Malbec Marchiori Vineyard";"Argentina";"Mendoza";"";"";"Vina Cobos  Cobos Malbec Marchiori Vineyard";"2021-08-04 14:52:46"
1758;"Red";"Table";"Pinot Noir";"Robert Chevillon";"Nuits St Georges les Pruliers";"France";"Burgundy";"Nuits St Georges";"";"Robert Chevillon Nuits St Georges les Pruliers";"2021-08-04 14:52:46"
17585;"Red";"Table";"Bordeaux Blend";"La Confession";"";"France";"Bordeaux";"Saint Emilion";"";"La Confession";"2021-08-04 14:52:46"
17589;"Red";"Table";"Syrah";"Coursodon, Domaine";"St Joseph l'Olivaie";"France";"Rhone";"Northern Rhone";"";"Coursodon, Domaine St Joseph l'Olivaie";"2021-08-04 14:52:46"
1759;"Red";"Table";"Pinot Noir";"Robert Chevillon";"Nuits St Georges les Perrieres";"France";"Burgundy";"Nuits St Georges";"";"Robert Chevillon Nuits St Georges les Perrieres";"2021-08-04 14:52:46"
17590;"Red";"Table";"Syrah";"Domaine Coursodon";"St Joseph le Paradis St Pierre";"France";"Rhone";"Northern Rhone";"";"Domaine Coursodon St Joseph le Paradis St Pierre";"2021-08-04 14:52:46"
17591;"Red";"Table";"Cabernet Sauvignon";"Cousino Macul";"Cabernet Sauvignon Antiguas Reservas";"Chile";"";"";"";"Cousino Macul Cabernet Sauvignon Antiguas Reservas";"2021-08-04 14:52:46"
1760;"Red";"Table";"Pinot Noir";"Robert Chevillon";"Nuits St Georges les Chaignots";"France";"Burgundy";"Nuits St Georges";"";"Robert Chevillon Nuits St Georges les Chaignots";"2021-08-04 14:52:46"
17603;"Red";"Table";"Syrah";"Delas Freres";"Crozes Hermitage le Clos";"France";"Rhone";"Northern Rhone";"";"Delas Freres Crozes Hermitage le Clos";"2021-08-04 14:52:46"
17605;"White";"Table";"Chardonnay";"Jean Paul Droin";"Chablis";"France";"Burgundy";"Chablis";"";"Jean Paul Droin Chablis";"2021-08-04 14:52:46"
17608;"White";"Table";"Chardonnay";"Jean Paul Droin";"Chablis les Clos Grand Cru";"France";"Burgundy";"Chablis";"";"Jean Paul Droin Chablis les Clos Grand Cru";"2021-08-04 14:52:46"
17609;"White";"Table";"Chardonnay";"Jean Paul Droin";"Chablis Montee de Tonnerre";"France";"Burgundy";"Chablis";"";"Jean Paul Droin Chablis Montee de Tonnerre";"2021-08-04 14:52:46"
1761;"Red";"Table";"Pinot Noir";"Robert Chevillon";"Nuits St Georges les Cailles";"France";"Burgundy";"Nuits St Georges";"";"Robert Chevillon Nuits St Georges les Cailles";"2021-08-04 14:52:46"
17610;"White";"Table";"Chardonnay";"Jean Paul Droin";"Chablis Montmains";"France";"Burgundy";"Chablis";"";"Jean Paul Droin Chablis Montmains";"2021-08-04 14:52:46"
17611;"White";"Table";"Chardonnay";"Jean Paul Droin";"Chablis Vaudesir Grand Cru";"France";"Burgundy";"Chablis";"";"Jean Paul Droin Chablis Vaudesir Grand Cru";"2021-08-04 14:52:46"
17612;"White";"Table";"Chardonnay";"Jean Paul Droin";"Chablis Vosgros";"France";"Burgundy";"Chablis";"";"Jean Paul Droin Chablis Vosgros";"2021-08-04 14:52:46"
17619;"Red";"Table";"Syrah";"Eric et Joel Durand";"Cornas Empreintes";"France";"Rhone";"Northern Rhone";"";"Eric et Joel Durand Cornas Empreintes";"2021-08-04 14:52:46"
1762;"Red";"Table";"Pinot Noir";"Robert Chevillon";"Nuits St Georges 1er Cru";"France";"Burgundy";"Nuits St Georges";"";"Robert Chevillon Nuits St Georges 1er Cru";"2021-08-04 14:52:46"
17626;"Red";"Table";"Bordeaux Blend";"Epicurea de Chateau Martinat";"";"France";"Bordeaux";"Cotes de Bourg";"";"Epicurea de Chateau Martinat";"2021-08-04 14:52:46"
17629;"White";"Table";"Chardonnay";"Esk Valley";"Chardonnay";"New Zealand";"Hawkes Bay";"";"";"Esk Valley Chardonnay";"2021-08-04 14:52:46"
1763;"Red";"Table";"Pinot Noir";"Robert Chevillon";"Bourgogne Rouge";"France";"Burgundy";"Nuits St Georges";"";"Robert Chevillon Bourgogne Rouge";"2021-08-04 14:52:46"
17630;"Red";"Table";"Proprietary Blend";"Esk Valley";"Merlot / Cabernet Sauvignon";"New Zealand";"Hawkes Bay";"";"";"Esk Valley Merlot / Cabernet Sauvignon";"2021-08-04 14:52:46"
17632;"White";"Table";"Sauvignon Blanc";"Esk Valley";"Sauvignon Blanc";"New Zealand";"Hawkes Bay";"";"";"Esk Valley Sauvignon Blanc";"2021-08-04 14:52:46"
17636;"Red";"Table";"Bordeaux Blend";"Feret-Lambert";"";"France";"Bordeaux";"Bordeaux Superieur";"";"Feret-Lambert";"2021-08-04 14:52:46"
17637;"White";"Table";"Bordeaux Blanc";"Ferrande";"";"France";"Bordeaux";"Pessac Leognan";"";"Ferrande";"2021-08-04 14:52:46"
17648;"Red";"Table";"Bordeaux Blend";"Gaby";"";"France";"Bordeaux";"Canon Fronsac";"";"Gaby";"2021-08-04 14:52:46"
1765;"Red";"Table";"Bordeaux Blend";"Cheval Blanc";"";"France";"Bordeaux";"Saint Emilion";"";"Cheval Blanc";"2021-08-04 14:52:46"
17658;"Red";"Table";"Merlot";"Girolate";"";"France";"Bordeaux";"";"";"Girolate";"2021-08-04 14:52:46"
17659;"Red";"Table";"Bordeaux Blend";"Chateau du Glana";"";"France";"Bordeaux";"St Julien";"";"Chateau du Glana";"2021-08-04 14:52:46"
17665;"White";"Table";"Pinot Gris";"Grove Mill";"Pinot Gris";"New Zealand";"Marlborough";"";"";"Grove Mill Pinot Gris";"2021-08-04 14:52:46"
17666;"Red";"Table";"Pinot Noir";"Grove Mill";"Pinot Noir";"New Zealand";"Marlborough";"";"";"Grove Mill Pinot Noir";"2021-08-04 14:52:46"
1767;"Red";"Table";"Syrah";"Jean-Louis Chave";"Hermitage";"France";"Rhone";"Northern Rhone";"";"Jean-Louis Chave Hermitage";"2021-08-04 14:52:46"
17670;"Red";"Table";"Syrah";"Guigal";"St Joseph Lieu Dit St Joseph";"France";"Rhone";"Northern Rhone";"";"Guigal St Joseph Lieu Dit St Joseph";"2021-08-04 14:52:46"
17671;"Red";"Table";"Syrah";"Guigal";"St Joseph Vignes de l'Hospice";"France";"Rhone";"Northern Rhone";"";"Guigal St Joseph Vignes de l'Hospice";"2021-08-04 14:52:46"
17678;"Red";"Table";"Cabernet Sauvignon";"J & F Lurton";"Araucano Cabernet Sauvignon";"Chile";"Rapel Valley";"";"";"Lurton, J & F Araucano Cabernet Sauvignon";"2021-08-04 14:52:46"
17682;"Red";"Table";"Syrah";"Domaine Jasmin";"Cote Rotie";"France";"Rhone";"Northern Rhone";"";"Domaine Jasmin Cote Rotie";"2021-08-04 14:52:46"
17683;"Red";"Table";"Bordeaux Blend";"Joanin Becot";"";"France";"Bordeaux";"Cotes de Castillon";"";"Joanin Becot";"2021-08-04 14:52:46"
17695;"White";"Table";"Chardonnay";"Luca";"Chardonnay Altos de Mendoza";"Argentina";"Mendoza";"";"";"Luca Chardonnay Altos de Mendoza";"2021-08-04 14:52:46"
177;"Red";"Table";"Cabernet Sauvignon";"The Terraces";"Cabernet Sauvignon";"USA";"California";"North Coast";"";"The Terraces Cabernet Sauvignon";"2021-08-04 14:52:46"
1770;"Red";"Table";"Bordeaux Blend";"Chasse-Spleen";"";"France";"Bordeaux";"Moulis";"";"Chasse-Spleen";"2021-08-04 14:52:46"
17703;"Red";"Table";"Bordeaux Blend";"Meylet la Gomerie";"";"France";"Bordeaux";"Saint Emilion";"";"Meylet la Gomerie";"2021-08-04 14:52:46"
17706;"White";"Table";"Chardonnay";"Domaine Michelot";"Meursault Clos de St Felix";"France";"Burgundy";"Cote de Beaune";"";"Domaine Michelot Meursault Clos de St Felix";"2021-08-04 14:52:46"
17714;"Red";"Table";"Bordeaux Blend";"Mondorion";"";"France";"Bordeaux";"Saint Emilion";"";"Mondorion";"2021-08-04 14:52:46"
17719;"Red";"Table";"Syrah";"Offerus";"St Joseph";"France";"Rhone";"Northern Rhone";"";"Offerus St Joseph";"2021-08-04 14:52:46"
17720;"Red";"Table";"Bordeaux Blend";"Paloumey";"";"France";"Bordeaux";"Haut Medoc";"";"Paloumey";"2021-08-04 14:52:46"
17727;"Red";"Table";"Bordeaux Blend";"La Patache";"";"France";"Bordeaux";"Pomerol";"";"La Patache";"2021-08-04 14:52:46"
1773;"Red";"Table";"Pinot Noir";"Domaine Philippe Charlopin-Parizot";"Marsannay en Montchenevoy";"France";"Burgundy";"Cote de Nuits";"";"Domaine Philippe Charlopin-Parizot Marsannay en Montchenevoy";"2021-08-04 14:52:46"
17735;"Red";"Table";"Bordeaux Blend";"Chateau de Pressac";"";"France";"Bordeaux";"Saint Emilion";"";"Chateau de Pressac";"2021-08-04 14:52:46"
17736;"White";"Table";"Chardonnay";"Familia Zuccardi";"Q Chardonnay";"Argentina";"Mendoza";"";"";"Familia Zuccardi Q Chardonnay";"2021-08-04 14:52:46"
17737;"Red";"Table";"Malbec";"Familia Zuccardi";"Poligonos del Valle de Uco Paraje Altamira";"Argentina";"Mendoza";"Uco Valley";"";"Familia Zuccardi Poligonos del Valle de Uco Paraje Altamira";"2021-08-04 14:52:46"
17738;"Red";"Table";"Tempranillo";"Familia Zuccardi";"Q Tempranillo";"Argentina";"Mendoza";"";"";"Familia Zuccardi Q Tempranillo";"2021-08-04 14:52:46"
1774;"Red";"Table";"Pinot Noir";"Domaine Philippe Charlopin-Parizot";"Gevrey Chambertin Vieilles Vignes";"France";"Burgundy";"Cote de Nuits";"";"Domaine Philippe Charlopin-Parizot Gevrey Chambertin Vieilles Vignes";"2021-08-04 14:52:46"
17740;"White";"Table";"Bordeaux Blanc";"Reignac Blanc";"";"France";"Bordeaux";"Bordeaux Superieur";"";"Reignac Blanc";"2021-08-04 14:52:46"
1775;"Red";"Table";"Pinot Noir";"Domaine Philippe Charlopin-Parizot";"Clos St Denis";"France";"Burgundy";"Cote de Nuits";"Clos St Denis";"Domaine Philippe Charlopin-Parizot Clos St Denis";"2021-08-04 14:52:46"
